row_index,examiner_slug,examiner_raw,tier,href,target_file,target_anchor,canonical_question_id,file_exists,anchor_exists,resolves_to_live_question,display_text,live_question_text,text_similarity,status,duplicate_pair
582,simon,Simon,ce_tip,/meoclass1/QB2_C.html#q2,QB2_C.html,q2,QB2_C#q2,True,True,True,"How would you, as Chief Engineer, approach a fire in a container carrying undeclared dangerous goods?","How would you, as Chief Engineer, approach a fire in a container carrying undeclared dangerous goods?",1.0,OK,False
583,simon,Simon,ce_tip,/meoclass1/QB2_C.html#q3,QB2_C.html,q3,QB2_C#q3,True,True,True,How would you fight a container fire when the cargo inside is unknown?,How would you fight a container fire when the cargo inside is unknown?,1.0,OK,False
584,simon,Simon,ce_tip,/meoclass1/QB2_C.html#q4,QB2_C.html,q4,QB2_C#q4,True,True,True,"Explain the water mist lance and portable water monitor — their construction, working, and the SOLAS carriage requirements.","Explain the water mist lance and portable water monitor — their construction, working, and the SOLAS carriage requirements.",1.0,OK,False
585,simon,Simon,ce_tip,/meoclass1/QB3_J.html#q3,QB3_J.html,q3,QB3_J#q3,True,True,True,"Statutory certificates under SOLAS and MARPOL — give a comprehensive list, beyond just Annex VI.","Statutory certificates under SOLAS and MARPOL — give a comprehensive list, beyond just Annex VI.",1.0,OK,False
586,simon,Simon,ce_tip,/meoclass1/QB4_E.html#q5,QB4_E.html,q5,QB4_E#q5,True,True,True,ISM Code elements — list all 12 elements and explain the key ones.,ISM Code elements — list all 12 elements and explain the key ones.,1.0,OK,False
587,simon,Simon,ce_tip,/meoclass1/QB4_E.html#q7,QB4_E.html,q7,QB4_E#q7,True,True,True,How is continuous improvement achieved under the ISM Code?,How is continuous improvement achieved under the ISM Code?,1.0,OK,False
588,simon,Simon,ce_tip,/meoclass1/QB4_E.html#q8,QB4_E.html,q8,QB4_E#q8,True,True,True,"PSC — appeal process, codes involved, and process after detention?","PSC — appeal process, codes involved, and process after detention?",1.0,OK,False
589,simon,Simon,ce_tip,/meoclass1/QB4_F.html#q3,QB4_F.html,q3,QB4_F#q3,True,True,True,Principles of watchkeeping — explain.,Principles of watchkeeping — explain.,1.0,OK,False
590,simon,Simon,ce_tip,/meoclass1/QB4_J.html#q2,QB4_J.html,q2,QB4_J#q2,True,True,True,Who is an independent watchkeeper?,Who is an independent watchkeeper?,1.0,OK,False
591,simon,Simon,ce_tip,/meoclass1/QB4_J.html#q10,QB4_J.html,q10,QB4_J#q10,True,True,True,What is seafarer abandonment? What protection does MLC provide?,What is seafarer abandonment? What protection does MLC provide?,1.0,OK,False
592,simon,Simon,ce_tip,/meoclass1/QB5_E.html#q2,QB5_E.html,q2,QB5_E#q2,True,True,True,Hazard vs risk — what is the difference? Give examples from shipboard context.,Hazard vs risk — what is the difference? Give examples from shipboard context.,1.0,OK,False
593,simon,Simon,ce_tip,/meoclass1/QB5_J.html#q1,QB5_J.html,q1,QB5_J#q1,True,True,True,What is Lower Calorific Value? Why is engine performance always quoted against LCV and not the higher value?,What is Lower Calorific Value? Why is engine performance always quoted against LCV and not the higher value?,1.0,OK,False
594,simon,Simon,ce_tip,/meoclass1/QB6.html#q5,QB6.html,q5,QB6#q5,True,True,True,What are all the greenhouse gases under MARPOL Annex VI? Is water vapour a greenhouse gas?,What are all the greenhouse gases under MARPOL Annex VI? Is water vapour a greenhouse gas?,1.0,OK,False
595,simon,Simon,ce_tip,/meoclass1/QB6_F.html#q4,QB6_F.html,q4,QB6_F#q4,True,True,True,"What is MMSI, how is it structured, and where is it used onboard?","What is MMSI, how is it structured, and where is it used onboard?",1.0,OK,False
596,simon,Simon,ce_tip,/meoclass1/QB6_H.html#q1,QB6_H.html,q1,QB6_H#q1,True,True,True,What is IoT (Internet of Things)? Where would you use it in the engine room?,What is IoT (Internet of Things)? Where would you use it in the engine room?,1.0,OK,False
597,simon,Simon,ce_tip,/meoclass1/QB8_H.html#q9,QB8_H.html,q9,QB8_H#q9,True,True,True,"LNG containment/tank type — material, properties, structure and construction.","LNG containment/tank type — material, properties, structure and construction.",1.0,OK,False
598,simon,Simon,ce_tip,/meoclass1/QB9_E.html#q4,QB9_E.html,q4,QB9_E#q4,True,True,True,CLC and its Explanation,CLC and its Explanation,1.0,OK,False
599,simon,Simon,ce_tip,/meoclass1/QB9_F.html#q8,QB9_F.html,q8,QB9_F#q8,True,True,True,Flag of Convenience (FOC) / Open Registry,Flag of Convenience (FOC) / Open Registry,1.0,OK,False
600,simon,Simon,ce_tip,/meoclass1/QB9_F.html#q11,QB9_F.html,q11,QB9_F#q11,True,True,True,Official Number,Official Number,1.0,OK,False
601,simon,Simon,ce_tip,/meoclass1/QB10_A.html#q6,QB10_A.html,q6,QB10_A#q6,True,True,True,What is the latest development in OPEC and how does it affect shipping?,What is the latest development in OPEC and how does it affect shipping?,1.0,OK,False
602,simon,Simon,ce_tip,/meoclass1/QB10_B.html#q1,QB10_B.html,q1,QB10_B#q1,True,True,True,Give a consolidated overview of SOLAS and MARPOL amendments entering into force from 2024 through 2028.,Give a consolidated overview of SOLAS and MARPOL amendments entering into force from 2024 through 2028.,1.0,OK,False
603,simon,Simon,header,/meoclass1/QB1_B.html#q4,QB1_B.html,q4,QB1_B#q4,True,True,True,What does STSDSS stand for and what is it?,What does STSDSS stand for and what is it?,1.0,OK,False
604,simon,Simon,header,/meoclass1/QB1_B.html#q10,QB1_B.html,q10,QB1_B#q10,True,True,True,"Explain the CLC (Civil Liability Convention) — scope and application, including in the context of a bunker-spill incident","Explain the CLC (Civil Liability Convention) — scope and application, including in the context of a bunker-spill incident",1.0,OK,False
605,simon,Simon,header,/meoclass1/QB1_B.html#q15,QB1_B.html,q15,QB1_B#q15,True,True,True,Explain the IMO Casualty Investigation Code — scope and purpose,Explain the IMO Casualty Investigation Code — scope and purpose,1.0,OK,False
606,simon,Simon,header,/meoclass1/QB2_B.html#q3,QB2_B.html,q3,QB2_B#q3,True,True,True,"What are the IMDG Code requirements for marking, labelling, and numbering of dangerous goods packages?","What are the IMDG Code requirements for marking, labelling, and numbering of dangerous goods packages?",1.0,OK,False
607,simon,Simon,header,/meoclass1/QB4_C.html#q16,QB4_C.html,q16,QB4_C#q16,True,True,True,Master's authority under ISM?,Master's authority under ISM?,1.0,OK,False
608,simon,Simon,inferred,/meoclass1/QB1_A.html#q22,QB1_A.html,q22,QB1_A#q22,True,True,True,"Port State, Coastal State, Flag State — duties in each maritime zone.","Port State, Coastal State, Flag State — duties in each maritime zone.",1.0,OK,False
609,simon,Simon,inferred,/meoclass1/QB2_F.html#q2,QB2_F.html,q2,QB2_F#q2,True,True,True,A container catches fire and the UN number shows different EmS symptoms — how do you approach and fight it?,A container catches fire and the UN number shows different EmS symptoms — how do you approach and fight it?,1.0,OK,False
610,simon,Simon,inferred,/meoclass1/QB2_F.html#q4,QB2_F.html,q4,QB2_F#q4,True,True,True,A fire breaks out in an undeclared dangerous goods container — how will you fight it?,A fire breaks out in an undeclared dangerous goods container — how will you fight it?,1.0,OK,False
611,simon,Simon,inferred,/meoclass1/QB2_F.html#q5,QB2_F.html,q5,QB2_F#q5,True,True,True,"Explain the water mist lance and mobile water monitor: how to use them, on which fires, where the requirement is mentioned, and the functional requirements.","Explain the water mist lance and mobile water monitor: how to use them, on which fires, where the requirement is mentioned, and the functional requirements.",1.0,OK,False
612,simon,Simon,inferred,/meoclass1/QB5_A.html#q4,QB5_A.html,q4,QB5_A#q4,True,True,True,Maslow's Hierarchy of Needs — Explain.,Maslow's Hierarchy of Needs — Explain.,1.0,OK,False
613,simon,Simon,inferred,/meoclass1/QB5_A.html#q9,QB5_A.html,q9,QB5_A#q9,True,True,True,Organisational Behaviour — Explain.,Organisational Behaviour — Explain.,1.0,OK,False
614,simon,Simon,inferred,/meoclass1/QB5_A.html#q11,QB5_A.html,q11,QB5_A#q11,True,True,True,Risk Assessment — How to Carry Out. How to Decide Risk Category.,Risk Assessment — How to Carry Out. How to Decide Risk Category.,1.0,OK,False
615,simon,Simon,inferred,/meoclass1/QB5_A.html#q13,QB5_A.html,q13,QB5_A#q13,True,True,True,Appraisal of Junior Engineer — How to Conduct.,Appraisal of Junior Engineer — How to Conduct.,1.0,OK,False
616,simon,Simon,inferred,/meoclass1/QB5_A.html#q14,QB5_A.html,q14,QB5_A#q14,True,True,True,Bloom's Taxonomy — Explain.,Bloom's Taxonomy — Explain.,1.0,OK,False
617,simon,Simon,inferred,/meoclass1/QB5_A.html#q20,QB5_A.html,q20,QB5_A#q20,True,True,True,"Duties of CE Under STCW, SOLAS, MARPOL, MLC, ISM Code, and Merchant Shipping Act.","Duties of CE Under STCW, SOLAS, MARPOL, MLC, ISM Code, and Merchant Shipping Act.",1.0,OK,False
618,simon,Simon,inferred,/meoclass1/QB5_B.html#q3,QB5_B.html,q3,QB5_B#q3,True,True,True,HR Management — What HR Functions Does the CE Perform?,HR Management — What HR Functions Does the CE Perform?,1.0,OK,False
619,simon,Simon,inferred,/meoclass1/QB5_B.html#q4,QB5_B.html,q4,QB5_B#q4,True,True,True,"CE as Leader — Leadership Theories, and the Qualities of a CE including Assertiveness and Empathy.","CE as Leader — Leadership Theories, and the Qualities of a CE including Assertiveness and Empathy.",1.0,OK,False
620,simon,Simon,inferred,/meoclass1/QB5_B.html#q5,QB5_B.html,q5,QB5_B#q5,True,True,True,CE Role for ISPS Audit.,CE Role for ISPS Audit.,1.0,OK,False
621,simon,Simon,inferred,/meoclass1/QB5_B.html#q10,QB5_B.html,q10,QB5_B#q10,True,True,True,"PID Controller — What Is It, Where Used Onboard, How to Tune and Adjust.","PID Controller — What Is It, Where Used Onboard, How to Tune and Adjust.",1.0,OK,False
622,simon,Simon,inferred,/meoclass1/QB5_B.html#q12,QB5_B.html,q12,QB5_B#q12,True,True,True,Controller Tuning — Ziegler-Nichols Method.,Controller Tuning — Ziegler-Nichols Method.,1.0,OK,False
623,simon,Simon,inferred,/meoclass1/QB5_B.html#q14,QB5_B.html,q14,QB5_B#q14,True,True,True,Ship Stranded/Transiting Hormuz Strait / Persian Gulf in War/Security Situation — How Do You as CE Motivate and Manage Your Crew?,Ship Stranded/Transiting Hormuz Strait / Persian Gulf in War/Security Situation — How Do You as CE Motivate and Manage Your Crew?,1.0,OK,False
624,simon,Simon,inferred,/meoclass1/QB5_B.html#q15,QB5_B.html,q15,QB5_B#q15,True,True,True,Risk Assessment and PTW for Operating a Portable Framo Submersible Cargo Pump.,Risk Assessment and PTW for Operating a Portable Framo Submersible Cargo Pump.,1.0,OK,False
625,simon,Simon,inferred,/meoclass1/QB5_B.html#q16,QB5_B.html,q16,QB5_B#q16,True,True,True,Human Element Factors in Casualty Investigation.,Human Element Factors in Casualty Investigation.,1.0,OK,False
626,simon,Simon,inferred,/meoclass1/QB5_C_A.html#q1,QB5_C_A.html,q1,QB5_C_A#q1,True,True,True,Motivating crew — which management theories apply at sea?,Motivating crew — which management theories apply at sea?,1.0,OK,False
627,simon,Simon,inferred,/meoclass1/QB5_C_A.html#q2,QB5_C_A.html,q2,QB5_C_A#q2,True,True,True,Training Chinese crew — language and culture barriers?,Training Chinese crew — language and culture barriers?,1.0,OK,False
628,simon,Simon,inferred,/meoclass1/QB5_C_A.html#q3,QB5_C_A.html,q3,QB5_C_A#q3,True,True,True,Voyage performance checks — what basic check is most often missed?,Voyage performance checks — what basic check is most often missed?,1.0,OK,False
629,simon,Simon,inferred,/meoclass1/QB5_C_A.html#q4,QB5_C_A.html,q4,QB5_C_A#q4,True,True,True,Management of Change (MOC) — procedure and CE role?,Management of Change (MOC) — procedure and CE role?,1.0,OK,False
630,simon,Simon,inferred,/meoclass1/QB5_C_A.html#q6,QB5_C_A.html,q6,QB5_C_A#q6,True,True,True,"Hazard identification — HAZID, HAZOP, JSA and Risk Assessment matrix?","Hazard identification — HAZID, HAZOP, JSA and Risk Assessment matrix?",1.0,OK,False
631,simon,Simon,inferred,/meoclass1/QB5_C_A.html#q9,QB5_C_A.html,q9,QB5_C_A#q9,True,True,True,CE decision framework — how does a CE decide under pressure?,CE decision framework — how does a CE decide under pressure?,1.0,OK,False
632,simon,Simon,inferred,/meoclass1/QB5_C_B.html#q1,QB5_C_B.html,q1,QB5_C_B#q1,True,True,True,Mentoring vs reverse mentoring,Mentoring vs reverse mentoring,1.0,OK,False
633,simon,Simon,inferred,/meoclass1/QB5_G.html#q1,QB5_G.html,q1,QB5_G#q1,True,True,True,Alternate fuels .. transition .. what in your opinion is a long term alternative solution.?,Alternate fuels .. transition .. what in your opinion is a long term alternative solution.?,1.0,OK,False
634,simon,Simon,inferred,/meoclass1/QB5_G.html#q2,QB5_G.html,q2,QB5_G#q2,True,True,True,How to carry out risk assessment and permit for portable framo pump,How to carry out risk assessment and permit for portable framo pump,1.0,OK,False
635,simon,Simon,inferred,/meoclass1/QB5_G.html#q3,QB5_G.html,q3,QB5_G#q3,True,True,True,Dri cargo hazards,Dri cargo hazards,1.0,OK,False
636,simon,Simon,inferred,/meoclass1/QB5_G.html#q4,QB5_G.html,q4,QB5_G#q4,True,True,True,As CE how will you take decisions onboard? What framework do you use?,As CE how will you take decisions onboard? What framework do you use?,1.0,OK,False
637,simon,Simon,inferred,/meoclass1/QB5_G.html#q5,QB5_G.html,q5,QB5_G#q5,True,True,True,What is Sagar Mala project and Maritime Amritkal Vision?,What is Sagar Mala project and Maritime Amritkal Vision?,1.0,OK,False
638,rajappan,Rajappan,confirmed,/meoclass1/QB1_A.html#q1,QB1_A.html,q1,QB1_A#q1,True,True,True,P&I Club — What is Protection & Indemnity? How does it differ from other marine insurance?,P&I Club — What is Protection & Indemnity? How does it differ from other marine insurance?,1.0,OK,False
639,rajappan,Rajappan,confirmed,/meoclass1/QB1_A.html#q9,QB1_A.html,q9,QB1_A#q9,True,True,True,General Average — Explain including act and procedure followed.,General Average — Explain including act and procedure followed.,1.0,OK,False
640,rajappan,Rajappan,confirmed,/meoclass1/QB1_A.html#q10,QB1_A.html,q10,QB1_A#q10,True,True,True,Sue and Labour Clause — Explain.,Sue and Labour Clause — Explain.,1.0,OK,False
641,rajappan,Rajappan,confirmed,/meoclass1/QB1_A.html#q11,QB1_A.html,q11,QB1_A#q11,True,True,True,Salvage and SCOPIC — Different types of salvage. What is SCOPIC?,Salvage and SCOPIC — Different types of salvage. What is SCOPIC?,1.0,OK,False
642,rajappan,Rajappan,confirmed,/meoclass1/QB1_A.html#q15,QB1_A.html,q15,QB1_A#q15,True,True,True,NOSDCP — Explain.,NOSDCP — Explain.,1.0,OK,False
643,rajappan,Rajappan,confirmed,/meoclass1/QB1_A.html#q16,QB1_A.html,q16,QB1_A#q16,True,True,True,Basel Convention — Explain. Certificates. PIC. ESM.,Basel Convention — Explain. Certificates. PIC. ESM.,1.0,OK,False
644,rajappan,Rajappan,confirmed,/meoclass1/QB1_B.html#q12,QB1_B.html,q12,QB1_B#q12,True,True,True,Explain civil liability in the context of the CLC and the Fund Convention — how do they work together for oil pollution compensation?,Explain civil liability in the context of the CLC and the Fund Convention — how do they work together for oil pollution compensation?,1.0,OK,False
645,rajappan,Rajappan,confirmed,/meoclass1/QB1_B.html#q21,QB1_B.html,q21,QB1_B#q21,True,True,True,What initiatives is IMO undertaking with respect to gender equality in the maritime industry?,What initiatives is IMO undertaking with respect to gender equality in the maritime industry?,1.0,OK,False
646,rajappan,Rajappan,confirmed,/meoclass1/QB1_F.html#q19,QB1_F.html,q19,QB1_F#q19,True,True,True,India government contribution in shipping,India government contribution in shipping,1.0,OK,False
647,rajappan,Rajappan,confirmed,/meoclass1/QB1_G.html#q31,QB1_G.html,q31,QB1_G#q31,True,True,True,In water survey details. Conditions,In water survey details. Conditions,1.0,OK,False
